1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
1.71E+03,2.84E+03,3.79E+03,2.21E+03,3.79E+03,1.90E+03,2.90E+03,3.37E+03,3.55E+03,3.55E+03,3.76E+03,1.68E+03,3.41E+03,5.69E+03,7.59E+03,4.41E+03,7.59E+03,3.63E+03,5.80E+03,8.30E+03,7.09E+03,7.09E+03,7.52E+03,3.44E+03,2.18E+03
