5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
5.22E+03,5.22E+03,5.22E+03,1.05E+04,0.00E+00,9.89E+03
