0.848
0.848
0.848
0.848
0.954
1.06
1.126
1.192
1.258
1.324
1.39
1.46
1.53
1.6
1.67
1.74
1.832
1.924
2.016
2.108
2.2
2.272
2.344
2.416
2.488
2.56
2.698
2.836
2.974
3.112
3.25
3.33
3.41
3.49
3.57
3.65
3.916
4.182
4.448
4.714
4.98
5.1
5.22
5.34
5.46
5.58
5.622857143
5.665714286
5.708571429
5.751428571
5.794285714
5.837142857
5.88
5.922857143
5.965714286
6.008571429
6.051428571
6.094285714
6.137142857
6.18
